admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin3Name,admin3Pc_1,admin4Name,admin4Pc_1
Northern,SL02,Kambia,SL0202,Magbema,SLE020203,Bombe,SLE020203001
Northern,SL02,Kambia,SL0202,Magbema,SLE020203,Kamba,SLE020203002
Northern,SL02,Kambia,SL0202,Magbema,SLE020203,Kambia,SLE020203003
Northern,SL02,Kambia,SL0202,Magbema,SLE020203,Kargbulor,SLE020203004
Northern,SL02,Kambia,SL0202,Magbema,SLE020203,Robat,SLE020203005
Northern,SL02,Kambia,SL0202,Magbema,SLE020203,Rokupr,SLE020203006
Northern,SL02,Kambia,SL0202,Magbema,SLE020203,Tormina,SLE020203007
Northern,SL02,Kambia,SL0202,Mambolo,SLE020204,Kalenkay,SLE020204001
Northern,SL02,Kambia,SL0202,Mambolo,SLE020204,Matetie,SLE020204003
Northern,SL02,Kambia,SL0202,Mambolo,SLE020204,Mayakie,SLE020204004
Northern,SL02,Kambia,SL0202,Mambolo,SLE020204,Robis,SLE020204005
Northern,SL02,Kambia,SL0202,Mambolo,SLE020204,Rowollon,SLE020204006
Northern,SL02,Kambia,SL0202,Mambolo,SLE020204,Tombo-Wallah,SLE020204007
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Bamoi,SLE020205001
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Mange,SLE020206008
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Benna,SLE020205002
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Kawula,SLE020205003
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Kayenkassa,SLE020205004
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Mapolon,SLE020205005
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Maserie,SLE020205006
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Matengha,SLE020205007
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Matilba,SLE020205008
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Nonko,SLE020205009
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Samu,SLE020205010
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Sumbuya,SLE020205011
Northern,SL02,Kambia,SL0202,Masungbala,SLE020205,Thalla,SLE020205012
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Bubuya,SLE020206001
Southern,SL03,Bonthe,SL0302,Kwamebai Krim,SLE030207,Kpanga Koimato,SLE030207001
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Kassiri,SLE020206002
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Koya,SLE020206003
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Kychom,SLE020206004
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Lusenia,SLE020206005
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Mafufuneh,SLE020206006
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Makuma,SLE020206007
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Mapotolon,SLE020206009
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Moribaia,SLE020206010
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Rokon,SLE020206011
Northern,SL02,Kambia,SL0202,Samu,SLE020206,Rosinor,SLE020206012
Northern,SL02,Kambia,SL0202,Tonko Limba,SLE020207,Bubuya,SLE020207001
Northern,SL02,Kambia,SL0202,Tonko Limba,SLE020207,Kathanthineh,SLE020207003
Northern,SL02,Kambia,SL0202,Tonko Limba,SLE020207,Magbonkoh,SLE020207004
Southern,SL03,Pujehun,SL0304,Yakemu Kpukumu krim,SLE030412,Sowonde,SLE030412011
Northern,SL02,Kambia,SL0202,Tonko Limba,SLE020207,Mamankoh,SLE020207005
Western,SL04,Western Area Rural,SL0401,Koya Rural,SLE040101,Fabaina Area,SLE040101001
Western,SL04,Western Area Rural,SL0401,Koya Rural,SLE040101,Madonkeh,SLE040101002
Western,SL04,Western Area Rural,SL0401,Koya Rural,SLE040101,Magbafti,SLE040101003
Western,SL04,Western Area Rural,SL0401,Koya Rural,SLE040101,Malambay,SLE040101004
Western,SL04,Western Area Rural,SL0401,Koya Rural,SLE040101,Newton,SLE040101005
Western,SL04,Western Area Rural,SL0401,Koya Rural,SLE040101,Songo,SLE040101006
Western,SL04,Western Area Rural,SL0401,Mountain Rural,SLE040102,Bathurst,SLE040102001
Western,SL04,Western Area Rural,SL0401,Mountain Rural,SLE040102,Charlotte,SLE040102002
Western,SL04,Western Area Rural,SL0401,Mountain Rural,SLE040102,Gloucester,SLE040102003
Western,SL04,Western Area Rural,SL0401,Mountain Rural,SLE040102,Leicester,SLE040102004
Western,SL04,Western Area Rural,SL0401,Mountain Rural,SLE040102,Regent,SLE040102005
Western,SL04,Western Area Rural,SL0401,Waterloo Rural,SLE040103,Benguema Village A,SLE040103001
Western,SL04,Western Area Rural,SL0401,Waterloo Rural,SLE040103,Campbell Town Vill,SLE040103002
Western,SL04,Western Area Rural,SL0401,Waterloo Rural,SLE040103,Waterloo Village A,SLE040103005
Western,SL04,Western Area Rural,SL0401,Waterloo Rural,SLE040103,Hastings Village A,SLE040103003
Western,SL04,Western Area Rural,SL0401,York Rural,SLE040104,Gbendembu,SLE040104001
Western,SL04,Western Area Rural,SL0401,York Rural,SLE040104,Goderich-Adonkia/M,SLE040104002
Western,SL04,Western Area Rural,SL0401,York Rural,SLE040104,Goderich-Funkia,SLE040104003
Western,SL04,Western Area Rural,SL0401,York Rural,SLE040104,Hamilton,SLE040104004
Western,SL04,Western Area Rural,SL0401,York Rural,SLE040104,Kent,SLE040104005
Western,SL04,Western Area Urban,SL0402,Central I,SLE040201,Albert Academy,SLE040201001
Western,SL04,Western Area Urban,SL0402,East I,SLE040203,Kossoh Town,SLE040203003
Western,SL04,Western Area Rural,SL0401,York Rural,SLE040104,Sattia/Tombo,SLE040104006
Western,SL04,Western Area Rural,SL0401,York Rural,SLE040104,York,SLE040104007
Western,SL04,Western Area Urban,SL0402,East II,SLE040204,Bombay,SLE040204001
Western,SL04,Western Area Urban,SL0402,Central I,SLE040201,Mountain Regent,SLE040201002
Western,SL04,Western Area Urban,SL0402,Central I,SLE040201,Sorie Town,SLE040201003
Western,SL04,Western Area Urban,SL0402,Central I,SLE040201,Susan's Bay,SLE040201004
Western,SL04,Western Area Urban,SL0402,Central I,SLE040201,Tower Hill,SLE040201005
Western,SL04,Western Area Urban,SL0402,Central II,SLE040202,Connaught Hospital,SLE040202001
Western,SL04,Western Area Urban,SL0402,Central II,SLE040202,Sanders Brook,SLE040202002
Western,SL04,Western Area Urban,SL0402,East I,SLE040203,Cline Town,SLE040203001
Western,SL04,Western Area Urban,SL0402,East I,SLE040203,Fourah Bay,SLE040203002
Western,SL04,Western Area Urban,SL0402,East II,SLE040204,Coconut Farm/ Asho,SLE040204002
Western,SL04,Western Area Urban,SL0402,East II,SLE040204,Foulah Town,SLE040204003
Western,SL04,Western Area Urban,SL0402,East II,SLE040204,Ginger Hall,SLE040204004
Western,SL04,Western Area Urban,SL0402,East II,SLE040204,Kissy Brook,SLE040204005
Western,SL04,Western Area Urban,SL0402,East II,SLE040204,Magazine,SLE040204006
Western,SL04,Western Area Urban,SL0402,East II,SLE040204,Mount Aureol,SLE040204007
Western,SL04,Western Area Urban,SL0402,East II,SLE040204,Quarry,SLE040204008
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Congo Water I,SLE040205004
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Allen Town I,SLE040205001
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Congo Water II,SLE040205005
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Allen Town II,SLE040205002
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Bottom Oku,SLE040205003
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Grass Field,SLE040205006
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Industrial Estate,SLE040205007
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Kuntolor,SLE040205014
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Jalloh Terrace,SLE040205008
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Kissy Brook,SLE040205009
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Lowcost Housing,SLE040205015
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Kissy Bye Pass I,SLE040205010
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Mamba Ridge I,SLE040205016
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Mamba Ridge II,SLE040205017
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Kissy Bye Pass II,SLE040205011
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Kissy Mental,SLE040205012
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Kissy Mess Mess,SLE040205013
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Mayenkineh,SLE040205018
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Old Warf,SLE040205019
Eastern,SL01,Kono,SL0103,Nimiyama,SLE010310,Njaifeh,SLE010310003
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Pamuronko,SLE040205020
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Portee,SLE040205021
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Thunderhill,SLE040205026
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Robis,SLE040205022
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Rokupa,SLE040205023
Western,SL04,Western Area Urban,SL0402,East III,SLE040205,Shell,SLE040205024
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Cockerill-Aberdeen,SLE040208002
Western,SL04,Western Area Urban,SL0402,West I,SLE040206,Ascension Town,SLE040206001
Western,SL04,Western Area Urban,SL0402,West I,SLE040206,Brookfields,SLE040206002
Western,SL04,Western Area Urban,SL0402,West I,SLE040206,Kingtom,SLE040206003
Western,SL04,Western Area Urban,SL0402,West I,SLE040206,Kroo Town,SLE040206004
Western,SL04,Western Area Urban,SL0402,West II,SLE040207,Brookfields-Congo,SLE040207001
Western,SL04,Western Area Urban,SL0402,West II,SLE040207,Brookfields-Red Pu,SLE040207002
Western,SL04,Western Area Urban,SL0402,West II,SLE040207,Congo Town,SLE040207003
Western,SL04,Western Area Urban,SL0402,West II,SLE040207,George Brook (Dwor,SLE040207004
Western,SL04,Western Area Urban,SL0402,West II,SLE040207,New England-Hannes,SLE040207005
Western,SL04,Western Area Urban,SL0402,West II,SLE040207,New England-Hill C,SLE040207006
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Cockle-Bay /Colleg,SLE040208003
Western,SL04,Western Area Urban,SL0402,West II,SLE040207,Tengbeh Town,SLE040207007
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Aberdeen,SLE040208001
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Hill Station,SLE040208004
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Juba/Kaningo,SLE040208005
Eastern,SL01,Kono,SL0103,Nimiyama,SLE010310,Njagbakahun,SLE010310002
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Lumley,SLE040208006
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Malama/Kamayama,SLE040208007
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Murray Town,SLE040208008
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Pipeline/Wilkinson,SLE040208009
Western,SL04,Western Area Urban,SL0402,West III,SLE040208,Wilberforce,SLE040208010
Eastern,SL01,Kailahun,SL0101,Malema,SLE010109,Lower Sami,SLE010109002
Eastern,SL01,Kailahun,SL0101,Penguia,SLE010112,Jagor,SLE010112002
Eastern,SL01,Kenema,SL0102,Nomo,SLE010211,Ngiewoma-Njeigor,SLE010211003
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Kufuru,SLE020201013
Eastern,SL01,Kenema,SL0102,Tunkia,SLE010215,Gorahun,SLE010215004
Eastern,SL01,Kono,SL0103,Gbane,SLE010302,Gbane Yemao,SLE010302001
Eastern,SL01,Kono,SL0103,Gbane,SLE010302,Mongo,SLE010302005
Eastern,SL01,Kono,SL0103,Gorama Kono,SLE010305,Bunabu,SLE010305001
Eastern,SL01,Kono,SL0103,Gorama Kono,SLE010305,Kangama,SLE010305002
Eastern,SL01,Kono,SL0103,Gorama Kono,SLE010305,Selokoma,SLE010305003
Eastern,SL01,Kono,SL0103,Lei,SLE010307,Koaro,SLE010307004
Eastern,SL01,Kono,SL0103,Nimiyama,SLE010310,Peyifeh,SLE010310004
Eastern,SL01,Kono,SL0103,Nimiyama,SLE010310,Tama,SLE010310005
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Fakongofeh,SLE010311003
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Kawafeh,SLE010311004
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Samgbafeh,SLE010311006
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Sinkongofeh,SLE010311007
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Sumunjifeh,SLE010311008
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Tharma Forest,SLE010311009
Eastern,SL01,Kono,SL0103,Sandor,SLE010311,Yawatanda,SLE010311010
Eastern,SL01,Kono,SL0103,Soa,SLE010312,Sawa Fiama,SLE010312006
Eastern,SL01,Kono,SL0103,Toli,SLE010314,Komadu,SLE010314002
Eastern,SL01,Kono,SL0103,Toli,SLE010314,Kwidu,SLE010314003
Northern,SL02,Kambia,SL0202,Bramaia,SLE020201,Konta,SLE020201011
Northern,SL02,Kambia,SL0202,Tonko Limba,SLE020207,Kamassassa,SLE020207002
Northern,SL02,Kambia,SL0202,Tonko Limba,SLE020207,Yebaya,SLE020207006
Northern,SL02,Tonkolili,SL0205,Kholifa Mabang,SLE020504,Marunia Koray,SLE020504003
Northern,SL02,Koinadugu,SL0203,Neya,SLE020306,Saradu,SLE020306005
Northern,SL02,Koinadugu,SL0203,Nieni,SLE020307,Sumbaria,SLE020307003
Southern,SL03,Bonthe,SL0302,Imperri,SLE030204,Kahekay,SLE030204004
Northern,SL02,Port Loko,SL0204,Lokomasama,SLE020406,Yurika,SLE020406014
Southern,SL03,Bonthe,SL0302,Kpanda Kemo,SLE030206,Ba-Kobotu,SLE030206001
Southern,SL03,Moyamba,SL0303,Bagruwa,SLE030301,Benkeh,SLE030301002
Southern,SL03,Moyamba,SL0303,Kamajei,SLE030307,Njagbema,SLE030307005
Southern,SL03,Moyamba,SL0303,Kamajei,SLE030307,Yeima,SLE030307007
Southern,SL03,Moyamba,SL0303,Ribbi,SLE030312,Lower Ribbi,SLE030312002
Southern,SL03,Pujehun,SL0304,Mono Sakrim,SLE030407,Pembaar,SLE030407005
